1.097242278365128110e-01,9.136868600310742750e+01
9.624401847311883640e-02,8.403463439886957076e+01
6.820362781088783188e-02,4.869248958012563122e+01
6.026034400712684813e-02,4.251930022192708947e+01
6.387214990060761932e-02,4.482215790979072523e+01
5.948491429638103761e-02,4.202683166571458884e+01
1.243853337217136652e-02,9.144877005842069195e+00
3.114830972541007218e-03,2.522278416299706283e+00
2.850777589790379814e-03,2.232453830069725864e+00
2.811877564085896869e-03,2.106176691455671435e+00
8.201988193508187022e-04,7.983171408288023407e-01
8.270727897835294679e-04,7.063417215953512462e-01
1.022532330566486769e-03,9.697980066655517151e-01
1.187191415874640481e-03,1.080324991006389235e+00
1.331101495519173119e-03,1.176093294566064484e+00
1.003065050265633919e-03,9.215839654443527262e-01
8.741071982803168055e-04,8.509161824683016961e-01
1.250453660979102943e-03,1.084794942275011387e+00
1.016655760881316709e-03,9.091461399644392705e-01
9.209220950155781044e-04,8.334799814393143436e-01
9.775412117291992341e-04,8.962760707960830686e-01
9.452426536412701251e-04,8.632148551199855246e-01
9.593153693616905111e-04,8.728225725918231648e-01
8.965319515795698059e-04,8.124136662739667170e-01
8.844120580158071126e-04,8.057187382729452674e-01
9.126745112695138504e-04,8.134925376720550938e-01
5.616088452978921369e-02,4.738713316966801870e+01
5.599822175893907211e-02,4.935008184878678605e+01
6.388015468258573248e-02,5.148711914738268547e+01
7.082557448584748949e-02,5.172468852725752697e+01
6.477939157772971690e-02,4.622091530220777145e+01
4.010417906034900032e-02,2.840093294519424205e+01
2.752802660156203340e-02,1.978576316657875367e+01
1.793127668488932527e-02,1.358901395208889795e+01
7.213354857125328992e-03,5.516995993037144608e+00
4.175936956227863268e-03,3.409538423847459310e+00
3.747712235121743521e-03,3.421600628770170793e+00
6.223776409140098845e-03,4.838009740712737816e+00
8.674889081826677242e-03,6.569211571880251732e+00
1.140726885359572354e-02,8.399175545670056309e+00
1.406051469754265697e-02,1.013862828927192794e+01
6.264410405493190878e-03,5.072642930504747127e+00
2.435036505562478831e-03,2.164364400838469926e+00
3.749054270526533394e-03,3.248910367906725494e+00
2.291248730050603373e-03,2.146780273439364617e+00
