1.097242278365128110e-01,9.136868600310742750e+01
9.624401847311883640e-02,8.403463439886957076e+01
6.820362781088783188e-02,4.869248958012563122e+01
6.026034400712684813e-02,4.251930022192708947e+01
6.387214990060761932e-02,4.482215790979072523e+01
5.948491429638103761e-02,4.202683166571458884e+01
1.243853337217136652e-02,9.144877005842069195e+00
3.114830972541007218e-03,2.522278416299706283e+00
2.850777589790379814e-03,2.232453830069725864e+00
2.811877564085896869e-03,2.106176691455671435e+00
8.201988193508187022e-04,7.983171408288023407e-01
8.270727897835294679e-04,7.063417215953512462e-01
1.022532330566486769e-03,9.697980066655517151e-01
1.187191415874640481e-03,1.080324991006389235e+00
1.331101495519173119e-03,1.176093294566064484e+00
1.003065050265633919e-03,9.215839654443527262e-01
8.741071982803168055e-04,8.509161824683016961e-01
1.250453660979102943e-03,1.084794942275011387e+00
1.016655760881316709e-03,9.091461399644392705e-01
9.209220950155781044e-04,8.334799814393143436e-01
9.775412117291992341e-04,8.962760707960830686e-01
9.452426536412701251e-04,8.632148551199855246e-01
9.593153693616905111e-04,8.728225725918231648e-01
8.965319515795698059e-04,8.124136662739667170e-01
8.844120580158071126e-04,8.057187382729452674e-01
9.126745112695138504e-04,8.134925376720550938e-01
5.616088452978921369e-02,4.738713316966801870e+01
5.599822175893907211e-02,4.935008184878678605e+01
6.388015468258573248e-02,5.148711914738268547e+01
7.082557448584748949e-02,5.172468852725752697e+01
6.477939157772971690e-02,4.622091530220777145e+01
4.010417906034900032e-02,2.840093294519424205e+01
2.752802660156203340e-02,1.978576316657875367e+01
1.793127668488932527e-02,1.358901395208889795e+01
7.213354857125328992e-03,5.516995993037144608e+00
4.175936956227863268e-03,3.409538423847459310e+00
3.747712235121743521e-03,3.421600628770170793e+00
6.223776409140098845e-03,4.838009740712737816e+00
8.674889081826677242e-03,6.569211571880251732e+00
1.140726885359572354e-02,8.399175545670056309e+00
1.406051469754265697e-02,1.013862828927192794e+01
6.264410405493190878e-03,5.072642930504747127e+00
2.435036505562478831e-03,2.164364400838469926e+00
3.749054270526533394e-03,3.248910367906725494e+00
2.291248730050603373e-03,2.146780273439364617e+00
1.010441265198425004e-01,1.030419852459797312e+02
1.390356699213237957e-01,1.024226698365622639e+02
9.354315404443454274e-02,6.937269026345981615e+01
2.275759921817492940e-02,1.738464029906841546e+01
3.572461483030928489e-03,3.337968727626171805e+00
2.832430931777151894e-03,2.418081092961079204e+00
4.246871908334700144e-03,3.913215314233581932e+00
8.227686489358655708e-03,6.773725536303182082e+00
6.542927414232099607e-03,5.733644900481126960e+00
6.011761275817313448e-03,5.580394190115240960e+00
5.501318696890388112e-03,5.137108856505567367e+00
5.420605041148304597e-03,5.065909721604522353e+00
5.440926065396755294e-03,5.083043207649659223e+00
5.352777190962788520e-03,4.989010400938860279e+00
5.306597911806613423e-03,4.951118176434137652e+00
5.194645063952905810e-03,4.840138449520433817e+00
5.256176182105864667e-03,4.899024505854983502e+00
5.280291310702778934e-03,4.918043453072932891e+00
5.278804965900947554e-03,4.912554138637543311e+00
5.322610473677395239e-03,4.946836264303618336e+00
5.275797605505385020e-03,4.862727088243389062e+00
5.271102436400808451e-03,4.828942084848807603e+00
5.232244967862533652e-03,4.791279482216078023e+00
5.047178887620155582e-03,4.561333897251107494e+00
4.946376557430484308e-03,4.451686666222833821e+00
4.966470165699649920e-03,4.467449917548011129e+00
4.922132459407025512e-03,4.407824775974302334e+00
4.898069028037788791e-03,4.389612209535926013e+00
4.921948604851998123e-03,4.392141535719070511e+00
4.871238619525131673e-03,4.343518431163444937e+00
4.882160953646701509e-03,4.349656952682178002e+00
4.715372168128335699e-03,4.200840532809490213e+00
4.827688210760915782e-03,4.265370054564379565e+00
4.804630039404542835e-03,4.231949142930861107e+00
4.813516621750694655e-03,4.222204041880691427e+00
4.833971574395490647e-03,4.228923587330188916e+00
4.778186382218790711e-03,4.169461927638742793e+00
4.765725651367106255e-03,4.094946554688097429e+00
4.699805362675214121e-03,4.048725340742707957e+00
4.781169013264088656e-03,4.070330944951743746e+00
4.734020809786825511e-03,4.027633432403614044e+00
4.694493943037896140e-03,3.991207697442411106e+00
4.695548712419776727e-03,3.988496803728225792e+00
4.676101469578652220e-03,3.972407871154448156e+00
4.644643175623585502e-03,3.927112487759246484e+00
1.148996204744703736e-01,1.091962457562235898e+02
1.466361624758370230e-01,1.163741393245641973e+02
8.954179132093262328e-02,6.812880609258110098e+01
2.437319091070961827e-02,2.010285734102392752e+01
5.061269494853164706e-03,4.718934340027647778e+00
7.844585786742979197e-03,7.425847549632981881e+00
9.020142049682853408e-03,7.398431304818628540e+00
6.780307249320265128e-03,5.569593315706308445e+00
7.217766718161817800e-03,6.037942144227702812e+00
7.704922006619688638e-03,6.447415429719107749e+00
7.941863597524878929e-03,6.612876942594238194e+00
8.143690974605795677e-03,6.651838614779202352e+00
7.934493617308852401e-03,6.354617651160538117e+00
7.490357519281622481e-03,6.003516147245308687e+00
7.763046355140921020e-03,6.168787401051434749e+00
7.621448205006834710e-03,6.060730468131901638e+00
8.134240360153434032e-03,6.441700963590606399e+00
7.558093995941397164e-03,5.984128828174417158e+00
7.418866188419577339e-03,5.864382977499297489e+00
1.059472883800417764e-01,9.604037706377751249e+01
1.255869758436829187e-01,9.754345194729668833e+01
2.607756166063244369e-02,2.034076890363790113e+01
6.127824858799623894e-03,4.935970089839995190e+00
7.425599859133409121e-03,6.057047911496585613e+00
5.151051537171051804e-03,4.349511958606087525e+00
3.158918843641923390e-03,2.558976232334742473e+00
3.980642841234849523e-03,3.155867637108209944e+00
3.753184647336647948e-03,3.001666887898676084e+00
4.547011883035347209e-03,3.696144587988177133e+00
